County,County Code,Year,source,State,Deaths caused by All other drug-induced causes,Deaths caused by Drug poisonings (overdose) Homicide (X85),Deaths caused by Drug poisonings (overdose) Suicide (X60-X64),Deaths caused by Drug poisonings (overdose) Undetermined (Y10-Y14),Deaths caused by Drug poisonings (overdose) Unintentional (X40-X44)
Alamance County,37001.0,2008.0,"Underlying Cause of Death, 2008.txt",NC,,,,,19.0
Alamance County,37001.0,2009.0,"Underlying Cause of Death, 2009.txt",NC,,,,,20.0
Alamance County,37001.0,2010.0,"Underlying Cause of Death, 2010.txt",NC,,,,,
Alamance County,37001.0,2011.0,"Underlying Cause of Death, 2011.txt",NC,,,,,16.0
Alamance County,37001.0,2012.0,"Underlying Cause of Death, 2012.txt",NC,,,,,19.0
Alamance County,37001.0,2013.0,"Underlying Cause of Death, 2013.txt",NC,,,,,15.0
Alamance County,37001.0,2014.0,"Underlying Cause of Death, 2014.txt",NC,,,,,16.0
Alamance County,37001.0,2015.0,"Underlying Cause of Death, 2015.txt",NC,,,,,14
Alameda County,6001.0,2003.0,"Underlying Cause of Death, 2003.txt",CA,17.0,,11.0,,96.0
Alameda County,6001.0,2004.0,"Underlying Cause of Death, 2004.txt",CA,22.0,,19.0,,113.0
Alameda County,6001.0,2005.0,"Underlying Cause of Death, 2005.txt",CA,12.0,,28.0,,132.0
Alameda County,6001.0,2006.0,"Underlying Cause of Death, 2006.txt",CA,19.0,,22.0,,141.0
Alameda County,6001.0,2007.0,"Underlying Cause of Death, 2007.txt",CA,,,22.0,,163.0
Alameda County,6001.0,2008.0,"Underlying Cause of Death, 2008.txt",CA,,,22.0,,135.0
Alameda County,6001.0,2009.0,"Underlying Cause of Death, 2009.txt",CA,10.0,,24.0,,119.0
Alameda County,6001.0,2010.0,"Underlying Cause of Death, 2010.txt",CA,,,25.0,,106.0
Alameda County,6001.0,2011.0,"Underlying Cause of Death, 2011.txt",CA,,,28.0,,139.0
Alameda County,6001.0,2012.0,"Underlying Cause of Death, 2012.txt",CA,,,18.0,,115.0
Alameda County,6001.0,2013.0,"Underlying Cause of Death, 2013.txt",CA,,,24.0,,150.0
Alameda County,6001.0,2014.0,"Underlying Cause of Death, 2014.txt",CA,,,23.0,,142.0
Alameda County,6001.0,2015.0,"Underlying Cause of Death, 2015.txt",CA,12,,22,,176
Alamosa County,8003.0,2003.0,"Underlying Cause of Death, 2003.txt",CO,,,,,
Alamosa County,8003.0,2004.0,"Underlying Cause of Death, 2004.txt",CO,,,,,
Alamosa County,8003.0,2005.0,"Underlying Cause of Death, 2005.txt",CO,,,,,
Alamosa County,8003.0,2006.0,"Underlying Cause of Death, 2006.txt",CO,,,,,
Alamosa County,8003.0,2007.0,"Underlying Cause of Death, 2007.txt",CO,,,,,
Alamosa County,8003.0,2008.0,"Underlying Cause of Death, 2008.txt",CO,,,,,
Alamosa County,8003.0,2009.0,"Underlying Cause of Death, 2009.txt",CO,,,,,
Alamosa County,8003.0,2010.0,"Underlying Cause of Death, 2010.txt",CO,,,,,
Alamosa County,8003.0,2011.0,"Underlying Cause of Death, 2011.txt",CO,,,,,
Alamosa County,8003.0,2012.0,"Underlying Cause of Death, 2012.txt",CO,,,,,
Alamosa County,8003.0,2013.0,"Underlying Cause of Death, 2013.txt",CO,,,,,
Alamosa County,8003.0,2014.0,"Underlying Cause of Death, 2014.txt",CO,,,,,
Alamosa County,8003.0,2015.0,"Underlying Cause of Death, 2015.txt",CO,,,,,
Albany County,36001.0,2003.0,"Underlying Cause of Death, 2003.txt",NY,,,,,
Albany County,36001.0,2004.0,"Underlying Cause of Death, 2004.txt",NY,,,,,
Albany County,36001.0,2005.0,"Underlying Cause of Death, 2005.txt",NY,,,,,
Albany County,36001.0,2006.0,"Underlying Cause of Death, 2006.txt",NY,,,,,11.0
Albany County,36001.0,2007.0,"Underlying Cause of Death, 2007.txt",NY,,,,15.0,13.0
Albany County,36001.0,2008.0,"Underlying Cause of Death, 2008.txt",NY,,,,,15.0
Albany County,36001.0,2009.0,"Underlying Cause of Death, 2009.txt",NY,,,,10.0,
Albany County,36001.0,2010.0,"Underlying Cause of Death, 2010.txt",NY,,,,14.0,10.0
Albany County,36001.0,2011.0,"Underlying Cause of Death, 2011.txt",NY,,,,16.0,10.0
Albany County,36001.0,2012.0,"Underlying Cause of Death, 2012.txt",NY,,,,,13.0
Albany County,36001.0,2013.0,"Underlying Cause of Death, 2013.txt",NY,,,,14.0,15.0
Albany County,36001.0,2014.0,"Underlying Cause of Death, 2014.txt",NY,,,,25.0,
Albany County,36001.0,2015.0,"Underlying Cause of Death, 2015.txt",NY,,,,27,
Albany County,56001.0,2003.0,"Underlying Cause of Death, 2003.txt",WY,,,,,
Albany County,56001.0,2004.0,"Underlying Cause of Death, 2004.txt",WY,,,,,
Albany County,56001.0,2005.0,"Underlying Cause of Death, 2005.txt",WY,,,,,
Albany County,56001.0,2006.0,"Underlying Cause of Death, 2006.txt",WY,,,,,
Albany County,56001.0,2007.0,"Underlying Cause of Death, 2007.txt",WY,,,,,
Albany County,56001.0,2008.0,"Underlying Cause of Death, 2008.txt",WY,,,,,
Albany County,56001.0,2009.0,"Underlying Cause of Death, 2009.txt",WY,,,,,
Albany County,56001.0,2010.0,"Underlying Cause of Death, 2010.txt",WY,,,,,
Albany County,56001.0,2011.0,"Underlying Cause of Death, 2011.txt",WY,,,,,
Albany County,56001.0,2012.0,"Underlying Cause of Death, 2012.txt",WY,,,,,
Albany County,56001.0,2013.0,"Underlying Cause of Death, 2013.txt",WY,,,,,
Albany County,56001.0,2014.0,"Underlying Cause of Death, 2014.txt",WY,,,,,
Albany County,56001.0,2015.0,"Underlying Cause of Death, 2015.txt",WY,,,,,
Albemarle County,51003.0,2003.0,"Underlying Cause of Death, 2003.txt",VA,,,,,
Albemarle County,51003.0,2004.0,"Underlying Cause of Death, 2004.txt",VA,,,,,
Albemarle County,51003.0,2005.0,"Underlying Cause of Death, 2005.txt",VA,,,,,
Albemarle County,51003.0,2006.0,"Underlying Cause of Death, 2006.txt",VA,,,,,
Albemarle County,51003.0,2007.0,"Underlying Cause of Death, 2007.txt",VA,,,,,
Albemarle County,51003.0,2008.0,"Underlying Cause of Death, 2008.txt",VA,,,,,
Albemarle County,51003.0,2009.0,"Underlying Cause of Death, 2009.txt",VA,,,,,
Albemarle County,51003.0,2010.0,"Underlying Cause of Death, 2010.txt",VA,,,,,
Albemarle County,51003.0,2011.0,"Underlying Cause of Death, 2011.txt",VA,,,,,
Albemarle County,51003.0,2012.0,"Underlying Cause of Death, 2012.txt",VA,,,,,
Albemarle County,51003.0,2013.0,"Underlying Cause of Death, 2013.txt",VA,,,,,
Albemarle County,51003.0,2014.0,"Underlying Cause of Death, 2014.txt",VA,,,,,
Albemarle County,51003.0,2015.0,"Underlying Cause of Death, 2015.txt",VA,,,,,
Alcona County,26001.0,2003.0,"Underlying Cause of Death, 2003.txt",MI,,,,,
Alcona County,26001.0,2004.0,"Underlying Cause of Death, 2004.txt",MI,,,,,
Alcona County,26001.0,2005.0,"Underlying Cause of Death, 2005.txt",MI,,,,,
Alcona County,26001.0,2006.0,"Underlying Cause of Death, 2006.txt",MI,,,,,
Alcona County,26001.0,2007.0,"Underlying Cause of Death, 2007.txt",MI,,,,,
Alcona County,26001.0,2008.0,"Underlying Cause of Death, 2008.txt",MI,,,,,
Alcona County,26001.0,2009.0,"Underlying Cause of Death, 2009.txt",MI,,,,,
Alcona County,26001.0,2010.0,"Underlying Cause of Death, 2010.txt",MI,,,,,
Alcona County,26001.0,2011.0,"Underlying Cause of Death, 2011.txt",MI,,,,,
Alcona County,26001.0,2012.0,"Underlying Cause of Death, 2012.txt",MI,,,,,
Alcona County,26001.0,2013.0,"Underlying Cause of Death, 2013.txt",MI,,,,,
Alcona County,26001.0,2014.0,"Underlying Cause of Death, 2014.txt",MI,,,,,
Alcona County,26001.0,2015.0,"Underlying Cause of Death, 2015.txt",MI,,,,,
Alcorn County,28003.0,2003.0,"Underlying Cause of Death, 2003.txt",MS,,,,,
Alcorn County,28003.0,2004.0,"Underlying Cause of Death, 2004.txt",MS,,,,,
Alcorn County,28003.0,2005.0,"Underlying Cause of Death, 2005.txt",MS,,,,,
Alcorn County,28003.0,2006.0,"Underlying Cause of Death, 2006.txt",MS,,,,,
Alcorn County,28003.0,2007.0,"Underlying Cause of Death, 2007.txt",MS,,,,,
Alcorn County,28003.0,2008.0,"Underlying Cause of Death, 2008.txt",MS,,,,,
Alcorn County,28003.0,2009.0,"Underlying Cause of Death, 2009.txt",MS,,,,,
Alcorn County,28003.0,2010.0,"Underlying Cause of Death, 2010.txt",MS,,,,,
Alcorn County,28003.0,2011.0,"Underlying Cause of Death, 2011.txt",MS,,,,,
Alcorn County,28003.0,2012.0,"Underlying Cause of Death, 2012.txt",MS,,,,,
Alcorn County,28003.0,2013.0,"Underlying Cause of Death, 2013.txt",MS,,,,,
Alcorn County,28003.0,2014.0,"Underlying Cause of Death, 2014.txt",MS,,,,,
Alcorn County,28003.0,2015.0,"Underlying Cause of Death, 2015.txt",MS,,,,,
Aleutians East Borough,2013.0,2005.0,"Underlying Cause of Death, 2005.txt",AK,,,,,
Aleutians East Borough,2013.0,2007.0,"Underlying Cause of Death, 2007.txt",AK,,,,,
Aleutians West Census Area,2016.0,2003.0,"Underlying Cause of Death, 2003.txt",AK,,,,,
Aleutians West Census Area,2016.0,2004.0,"Underlying Cause of Death, 2004.txt",AK,,,,,
Aleutians West Census Area,2016.0,2005.0,"Underlying Cause of Death, 2005.txt",AK,,,,,
Aleutians West Census Area,2016.0,2007.0,"Underlying Cause of Death, 2007.txt",AK,,,,,
Aleutians West Census Area,2016.0,2008.0,"Underlying Cause of Death, 2008.txt",AK,,,,,
Aleutians West Census Area,2016.0,2009.0,"Underlying Cause of Death, 2009.txt",AK,,,,,
Aleutians West Census Area,2016.0,2012.0,"Underlying Cause of Death, 2012.txt",AK,,,,,
Aleutians West Census Area,2016.0,2013.0,"Underlying Cause of Death, 2013.txt",AK,,,,,
Aleutians West Census Area,2016.0,2015.0,"Underlying Cause of Death, 2015.txt",AK,,,,,
Alexander County,17003.0,2003.0,"Underlying Cause of Death, 2003.txt",IL,,,,,
Alexander County,17003.0,2004.0,"Underlying Cause of Death, 2004.txt",IL,,,,,
Alexander County,17003.0,2005.0,"Underlying Cause of Death, 2005.txt",IL,,,,,
Alexander County,17003.0,2006.0,"Underlying Cause of Death, 2006.txt",IL,,,,,
Alexander County,17003.0,2007.0,"Underlying Cause of Death, 2007.txt",IL,,,,,
Alexander County,17003.0,2008.0,"Underlying Cause of Death, 2008.txt",IL,,,,,
Alexander County,17003.0,2009.0,"Underlying Cause of Death, 2009.txt",IL,,,,,
Alexander County,17003.0,2010.0,"Underlying Cause of Death, 2010.txt",IL,,,,,
Alexander County,17003.0,2011.0,"Underlying Cause of Death, 2011.txt",IL,,,,,
Alexander County,17003.0,2012.0,"Underlying Cause of Death, 2012.txt",IL,,,,,
Alexander County,17003.0,2013.0,"Underlying Cause of Death, 2013.txt",IL,,,,,
Alexander County,17003.0,2014.0,"Underlying Cause of Death, 2014.txt",IL,,,,,
Alexander County,17003.0,2015.0,"Underlying Cause of Death, 2015.txt",IL,,,,,
Alexander County,37003.0,2003.0,"Underlying Cause of Death, 2003.txt",NC,,,,,
Alexander County,37003.0,2004.0,"Underlying Cause of Death, 2004.txt",NC,,,,,
Alexander County,37003.0,2005.0,"Underlying Cause of Death, 2005.txt",NC,,,,,
Alexander County,37003.0,2006.0,"Underlying Cause of Death, 2006.txt",NC,,,,,
Alexander County,37003.0,2007.0,"Underlying Cause of Death, 2007.txt",NC,,,,,
Alexander County,37003.0,2008.0,"Underlying Cause of Death, 2008.txt",NC,,,,,
Alexander County,37003.0,2009.0,"Underlying Cause of Death, 2009.txt",NC,,,,,11.0
Alexander County,37003.0,2010.0,"Underlying Cause of Death, 2010.txt",NC,,,,,
Alexander County,37003.0,2011.0,"Underlying Cause of Death, 2011.txt",NC,,,,,
Alexander County,37003.0,2012.0,"Underlying Cause of Death, 2012.txt",NC,,,,,
Alexander County,37003.0,2013.0,"Underlying Cause of Death, 2013.txt",NC,,,,,
Alexander County,37003.0,2014.0,"Underlying Cause of Death, 2014.txt",NC,,,,,
Alexander County,37003.0,2015.0,"Underlying Cause of Death, 2015.txt",NC,,,,,11
Alexandria city,51510.0,2003.0,"Underlying Cause of Death, 2003.txt",VA,,,,,
Alexandria city,51510.0,2004.0,"Underlying Cause of Death, 2004.txt",VA,,,,,
Alexandria city,51510.0,2005.0,"Underlying Cause of Death, 2005.txt",VA,,,,,
Alexandria city,51510.0,2006.0,"Underlying Cause of Death, 2006.txt",VA,,,,,
Alexandria city,51510.0,2007.0,"Underlying Cause of Death, 2007.txt",VA,,,,,
Alexandria city,51510.0,2008.0,"Underlying Cause of Death, 2008.txt",VA,,,,,
Alexandria city,51510.0,2009.0,"Underlying Cause of Death, 2009.txt",VA,,,,,12.0
Alexandria city,51510.0,2010.0,"Underlying Cause of Death, 2010.txt",VA,,,,,
Alexandria city,51510.0,2011.0,"Underlying Cause of Death, 2011.txt",VA,,,,,
Alexandria city,51510.0,2012.0,"Underlying Cause of Death, 2012.txt",VA,,,,,
Alexandria city,51510.0,2013.0,"Underlying Cause of Death, 2013.txt",VA,,,,,
Alexandria city,51510.0,2014.0,"Underlying Cause of Death, 2014.txt",VA,,,,,
Alexandria city,51510.0,2015.0,"Underlying Cause of Death, 2015.txt",VA,,,,,11
Alfalfa County,40003.0,2003.0,"Underlying Cause of Death, 2003.txt",OK,,,,,
Alfalfa County,40003.0,2004.0,"Underlying Cause of Death, 2004.txt",OK,,,,,
Alfalfa County,40003.0,2005.0,"Underlying Cause of Death, 2005.txt",OK,,,,,
Alfalfa County,40003.0,2006.0,"Underlying Cause of Death, 2006.txt",OK,,,,,
Alfalfa County,40003.0,2007.0,"Underlying Cause of Death, 2007.txt",OK,,,,,
Alfalfa County,40003.0,2008.0,"Underlying Cause of Death, 2008.txt",OK,,,,,
Alfalfa County,40003.0,2009.0,"Underlying Cause of Death, 2009.txt",OK,,,,,
Alfalfa County,40003.0,2010.0,"Underlying Cause of Death, 2010.txt",OK,,,,,
Alfalfa County,40003.0,2011.0,"Underlying Cause of Death, 2011.txt",OK,,,,,
Alfalfa County,40003.0,2012.0,"Underlying Cause of Death, 2012.txt",OK,,,,,
Alfalfa County,40003.0,2013.0,"Underlying Cause of Death, 2013.txt",OK,,,,,
Alfalfa County,40003.0,2014.0,"Underlying Cause of Death, 2014.txt",OK,,,,,
Alfalfa County,40003.0,2015.0,"Underlying Cause of Death, 2015.txt",OK,,,,,
Alger County,26003.0,2003.0,"Underlying Cause of Death, 2003.txt",MI,,,,,
Alger County,26003.0,2004.0,"Underlying Cause of Death, 2004.txt",MI,,,,,
Alger County,26003.0,2005.0,"Underlying Cause of Death, 2005.txt",MI,,,,,
Alger County,26003.0,2006.0,"Underlying Cause of Death, 2006.txt",MI,,,,,
Alger County,26003.0,2007.0,"Underlying Cause of Death, 2007.txt",MI,,,,,
Alger County,26003.0,2008.0,"Underlying Cause of Death, 2008.txt",MI,,,,,
Alger County,26003.0,2009.0,"Underlying Cause of Death, 2009.txt",MI,,,,,
Alger County,26003.0,2010.0,"Underlying Cause of Death, 2010.txt",MI,,,,,
Alger County,26003.0,2011.0,"Underlying Cause of Death, 2011.txt",MI,,,,,
Alger County,26003.0,2012.0,"Underlying Cause of Death, 2012.txt",MI,,,,,
Alger County,26003.0,2013.0,"Underlying Cause of Death, 2013.txt",MI,,,,,
Alger County,26003.0,2014.0,"Underlying Cause of Death, 2014.txt",MI,,,,,
Alger County,26003.0,2015.0,"Underlying Cause of Death, 2015.txt",MI,,,,,
Allamakee County,19005.0,2003.0,"Underlying Cause of Death, 2003.txt",IA,,,,,
Allamakee County,19005.0,2004.0,"Underlying Cause of Death, 2004.txt",IA,,,,,
Allamakee County,19005.0,2005.0,"Underlying Cause of Death, 2005.txt",IA,,,,,
Allamakee County,19005.0,2006.0,"Underlying Cause of Death, 2006.txt",IA,,,,,
Allamakee County,19005.0,2007.0,"Underlying Cause of Death, 2007.txt",IA,,,,,
Allamakee County,19005.0,2008.0,"Underlying Cause of Death, 2008.txt",IA,,,,,
Allamakee County,19005.0,2009.0,"Underlying Cause of Death, 2009.txt",IA,,,,,
Allamakee County,19005.0,2010.0,"Underlying Cause of Death, 2010.txt",IA,,,,,
Allamakee County,19005.0,2011.0,"Underlying Cause of Death, 2011.txt",IA,,,,,
Allamakee County,19005.0,2012.0,"Underlying Cause of Death, 2012.txt",IA,,,,,
Allamakee County,19005.0,2013.0,"Underlying Cause of Death, 2013.txt",IA,,,,,
Allamakee County,19005.0,2014.0,"Underlying Cause of Death, 2014.txt",IA,,,,,
Allamakee County,19005.0,2015.0,"Underlying Cause of Death, 2015.txt",IA,,,,,
Allegan County,26005.0,2003.0,"Underlying Cause of Death, 2003.txt",MI,,,,,
Allegan County,26005.0,2004.0,"Underlying Cause of Death, 2004.txt",MI,,,,,
Allegan County,26005.0,2005.0,"Underlying Cause of Death, 2005.txt",MI,,,,,
Allegan County,26005.0,2006.0,"Underlying Cause of Death, 2006.txt",MI,,,,,
Allegan County,26005.0,2007.0,"Underlying Cause of Death, 2007.txt",MI,,,,,17.0
Allegan County,26005.0,2008.0,"Underlying Cause of Death, 2008.txt",MI,,,,,
Allegan County,26005.0,2009.0,"Underlying Cause of Death, 2009.txt",MI,,,,,12.0
Allegan County,26005.0,2010.0,"Underlying Cause of Death, 2010.txt",MI,,,,,
Allegan County,26005.0,2011.0,"Underlying Cause of Death, 2011.txt",MI,,,,,
Allegan County,26005.0,2012.0,"Underlying Cause of Death, 2012.txt",MI,,,,,
Allegan County,26005.0,2013.0,"Underlying Cause of Death, 2013.txt",MI,,,,,10.0
Allegan County,26005.0,2014.0,"Underlying Cause of Death, 2014.txt",MI,,,,,21.0
Allegan County,26005.0,2015.0,"Underlying Cause of Death, 2015.txt",MI,,,,,
Allegany County,24001.0,2003.0,"Underlying Cause of Death, 2003.txt",MD,,,,15.0,
Allegany County,24001.0,2004.0,"Underlying Cause of Death, 2004.txt",MD,,,,,
Allegany County,24001.0,2005.0,"Underlying Cause of Death, 2005.txt",MD,,,,,
Allegany County,24001.0,2006.0,"Underlying Cause of Death, 2006.txt",MD,,,,12.0,
Allegany County,24001.0,2007.0,"Underlying Cause of Death, 2007.txt",MD,,,,,
Allegany County,24001.0,2008.0,"Underlying Cause of Death, 2008.txt",MD,,,,,
Allegany County,24001.0,2009.0,"Underlying Cause of Death, 2009.txt",MD,,,,,
Allegany County,24001.0,2010.0,"Underlying Cause of Death, 2010.txt",MD,,,,,
Allegany County,24001.0,2011.0,"Underlying Cause of Death, 2011.txt",MD,,,,10.0,
Allegany County,24001.0,2012.0,"Underlying Cause of Death, 2012.txt",MD,,,,,
Allegany County,24001.0,2013.0,"Underlying Cause of Death, 2013.txt",MD,,,,,
Allegany County,24001.0,2014.0,"Underlying Cause of Death, 2014.txt",MD,,,,,
Allegany County,24001.0,2015.0,"Underlying Cause of Death, 2015.txt",MD,,,,11,
Allegany County,36003.0,2003.0,"Underlying Cause of Death, 2003.txt",NY,,,,,
Allegany County,36003.0,2004.0,"Underlying Cause of Death, 2004.txt",NY,,,,,
Allegany County,36003.0,2005.0,"Underlying Cause of Death, 2005.txt",NY,,,,,
Allegany County,36003.0,2006.0,"Underlying Cause of Death, 2006.txt",NY,,,,,
Allegany County,36003.0,2007.0,"Underlying Cause of Death, 2007.txt",NY,,,,,
Allegany County,36003.0,2008.0,"Underlying Cause of Death, 2008.txt",NY,,,,,
Allegany County,36003.0,2009.0,"Underlying Cause of Death, 2009.txt",NY,,,,,
Allegany County,36003.0,2010.0,"Underlying Cause of Death, 2010.txt",NY,,,,,
Allegany County,36003.0,2011.0,"Underlying Cause of Death, 2011.txt",NY,,,,,
Allegany County,36003.0,2012.0,"Underlying Cause of Death, 2012.txt",NY,,,,,
Allegany County,36003.0,2013.0,"Underlying Cause of Death, 2013.txt",NY,,,,,
Allegany County,36003.0,2014.0,"Underlying Cause of Death, 2014.txt",NY,,,,,
Allegany County,36003.0,2015.0,"Underlying Cause of Death, 2015.txt",NY,,,,,
Alleghany County,37005.0,2003.0,"Underlying Cause of Death, 2003.txt",NC,,,,,
Alleghany County,37005.0,2004.0,"Underlying Cause of Death, 2004.txt",NC,,,,,
Alleghany County,37005.0,2005.0,"Underlying Cause of Death, 2005.txt",NC,,,,,
Alleghany County,37005.0,2006.0,"Underlying Cause of Death, 2006.txt",NC,,,,,
Alleghany County,37005.0,2007.0,"Underlying Cause of Death, 2007.txt",NC,,,,,
Alleghany County,37005.0,2008.0,"Underlying Cause of Death, 2008.txt",NC,,,,,
Alleghany County,37005.0,2009.0,"Underlying Cause of Death, 2009.txt",NC,,,,,
Alleghany County,37005.0,2010.0,"Underlying Cause of Death, 2010.txt",NC,,,,,
Alleghany County,37005.0,2011.0,"Underlying Cause of Death, 2011.txt",NC,,,,,
Alleghany County,37005.0,2012.0,"Underlying Cause of Death, 2012.txt",NC,,,,,
Alleghany County,37005.0,2013.0,"Underlying Cause of Death, 2013.txt",NC,,,,,
Alleghany County,37005.0,2014.0,"Underlying Cause of Death, 2014.txt",NC,,,,,
Alleghany County,37005.0,2015.0,"Underlying Cause of Death, 2015.txt",NC,,,,,
Alleghany County,51005.0,2003.0,"Underlying Cause of Death, 2003.txt",VA,,,,,
Alleghany County,51005.0,2004.0,"Underlying Cause of Death, 2004.txt",VA,,,,,
Alleghany County,51005.0,2005.0,"Underlying Cause of Death, 2005.txt",VA,,,,,
Alleghany County,51005.0,2006.0,"Underlying Cause of Death, 2006.txt",VA,,,,,
Alleghany County,51005.0,2007.0,"Underlying Cause of Death, 2007.txt",VA,,,,,
Alleghany County,51005.0,2008.0,"Underlying Cause of Death, 2008.txt",VA,,,,,
Alleghany County,51005.0,2009.0,"Underlying Cause of Death, 2009.txt",VA,,,,,
Alleghany County,51005.0,2010.0,"Underlying Cause of Death, 2010.txt",VA,,,,,
Alleghany County,51005.0,2011.0,"Underlying Cause of Death, 2011.txt",VA,,,,,
Alleghany County,51005.0,2012.0,"Underlying Cause of Death, 2012.txt",VA,,,,,
Alleghany County,51005.0,2013.0,"Underlying Cause of Death, 2013.txt",VA,,,,,
Alleghany County,51005.0,2014.0,"Underlying Cause of Death, 2014.txt",VA,,,,,
Alleghany County,51005.0,2015.0,"Underlying Cause of Death, 2015.txt",VA,,,,,
Allegheny County,42003.0,2003.0,"Underlying Cause of Death, 2003.txt",PA,,,11.0,10.0,176.0
Allegheny County,42003.0,2004.0,"Underlying Cause of Death, 2004.txt",PA,,,22.0,,173.0
Allegheny County,42003.0,2005.0,"Underlying Cause of Death, 2005.txt",PA,,,19.0,,188.0
Allegheny County,42003.0,2006.0,"Underlying Cause of Death, 2006.txt",PA,13.0,,13.0,,124.0
Allegheny County,42003.0,2007.0,"Underlying Cause of Death, 2007.txt",PA,,,,,195.0
Allegheny County,42003.0,2008.0,"Underlying Cause of Death, 2008.txt",PA,,,11.0,,211.0
Allegheny County,42003.0,2009.0,"Underlying Cause of Death, 2009.txt",PA,,,22.0,,195.0
Allegheny County,42003.0,2010.0,"Underlying Cause of Death, 2010.txt",PA,,,18.0,,213.0
Allegheny County,42003.0,2011.0,"Underlying Cause of Death, 2011.txt",PA,,,12.0,,229.0
Allegheny County,42003.0,2012.0,"Underlying Cause of Death, 2012.txt",PA,,,18.0,,258.0
Allegheny County,42003.0,2013.0,"Underlying Cause of Death, 2013.txt",PA,,,15.0,,249.0
Allegheny County,42003.0,2014.0,"Underlying Cause of Death, 2014.txt",PA,,,25.0,,289.0
Allegheny County,42003.0,2015.0,"Underlying Cause of Death, 2015.txt",PA,,,16,,398
